blueWins,blueWardsPlaced,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalMinionsKilled,redWardsPlaced,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalMinionsKilled
0,16,0,1,6,1,0,1,1,6.6,241,70,1,6,1,11,1,0,0,7.2,245
1,26,1,10,6,9,1,0,0,7.0,212,15,0,6,10,5,0,0,0,7.0,220
0,14,0,3,7,3,0,0,0,6.8,185,10,1,7,3,7,1,0,0,7.0,217
0,13,0,3,4,5,0,0,0,6.8,217,13,1,4,3,6,1,0,0,6.8,210
1,19,1,2,2,2,1,0,0,7.0,246,11,0,2,2,2,0,0,0,7.0,236
0,17,0,1,7,0,0,0,0,6.8,222,39,1,7,1,9,1,1,0,7.4,231
0,37,1,6,8,4,1,1,0,6.8,204,21,0,8,6,7,0,0,0,6.8,220
1,102,1,6,7,3,1,0,0,7.0,224,13,0,7,6,7,0,0,0,7.0,205
0,15,0,6,8,7,1,0,0,6.8,204,15,1,8,6,5,0,0,0,7.2,241
1,16,0,8,6,10,0,0,0,7.2,199,15,1,6,8,5,0,0,0,6.8,192
0,37,1,7,4,7,0,0,0,7.2,222,17,0,4,7,3,1,0,0,6.8,229
1,16,1,8,2,7,0,1,0,7.2,228,14,0,2,8,3,0,0,0,6.6,183
0,18,0,8,8,12,1,0,0,6.6,214,17,1,8,8,6,0,0,0,6.6,190
1,16,1,6,0,7,1,1,0,7.2,260,16,0,0,6,0,0,0,0,6.6,239
0,12,1,3,2,3,0,0,0,7.0,239,12,0,2,3,2,0,1,0,7.0,234
1,20,1,8,3,12,1,0,0,7.0,237,42,0,3,8,1,0,1,0,6.6,176
1,21,1,12,4,16,1,0,0,7.2,229,21,0,4,12,4,0,0,0,6.8,198
0,16,0,5,12,5,0,0,0,6.6,202,39,1,12,5,9,1,0,0,7.2,221
0,15,1,9,5,8,0,0,0,7.0,222,16,0,5,9,1,1,0,0,6.6,204
0,128,1,7,8,8,0,1,0,6.8,193,38,0,8,7,6,0,0,0,6.8,207
1,16,0,4,11,3,1,0,0,6.6,217,20,1,11,4,15,0,0,1,7.2,233
1,21,0,8,8,6,1,1,0,7.2,235,11,1,8,8,7,0,0,0,7.0,180
0,51,0,2,14,3,0,1,0,6.4,181,14,1,14,2,17,1,0,0,7.6,226
0,21,1,5,7,4,0,0,0,6.8,204,18,0,7,5,10,1,1,0,6.8,202
1,15,0,8,6,6,0,0,0,7.4,252,17,1,6,8,8,1,0,0,6.4,188
0,14,1,5,8,5,1,0,0,6.6,219,12,0,8,5,11,0,1,0,7.2,231
0,18,1,1,7,1,1,0,0,6.2,235,15,0,7,1,7,0,0,0,7.4,246
0,12,1,7,11,10,0,0,0,6.8,194,16,0,11,7,7,1,0,0,7.2,208
0,21,0,5,5,4,0,0,0,6.8,203,17,1,5,5,5,1,1,0,6.6,211
1,15,1,10,1,9,1,0,0,7.4,253,16,0,1,10,1,0,1,0,6.8,200
1,41,1,10,6,10,0,0,0,7.2,218,15,0,6,10,7,0,0,0,6.2,170
1,15,1,10,5,10,1,0,0,7.2,236,17,0,5,10,4,0,0,0,6.8,216
0,17,1,3,2,3,1,1,0,7.0,234,19,0,2,3,4,0,0,0,7.0,211
1,16,1,11,5,8,1,0,0,7.0,204,37,0,5,11,3,0,0,0,7.0,194
0,90,0,12,9,13,0,0,0,7.0,193,25,1,9,12,13,1,0,0,6.8,213
1,74,0,10,7,9,0,1,0,7.2,209,17,1,7,10,8,1,0,0,6.4,170
0,15,0,5,7,4,0,0,0,7.0,230,56,1,7,5,12,0,0,0,7.0,234
1,16,1,7,10,4,0,0,0,7.0,229,19,0,10,7,12,1,1,0,7.4,248
1,13,0,3,6,3,0,1,0,7.0,220,16,1,6,3,6,0,0,0,7.4,215
1,31,1,11,9,8,0,0,0,7.2,207,7,0,9,11,9,0,0,0,7.0,199
1,17,0,4,12,4,0,1,1,6.6,202,15,1,12,4,15,1,0,1,6.4,188
1,14,0,5,9,6,0,0,0,7.0,238,20,1,9,5,11,1,0,0,7.2,240
0,31,1,7,6,8,1,0,0,7.0,221,14,0,6,7,3,0,1,0,7.0,211
0,38,1,3,11,5,0,0,0,6.4,215,56,0,11,3,17,1,0,0,7.6,208
1,13,1,7,5,5,1,0,0,7.6,241,13,0,5,7,10,0,0,0,6.8,186
1,17,0,3,3,5,1,0,0,7.2,240,63,1,3,3,1,0,0,0,7.0,232
1,22,1,7,0,8,1,0,0,7.4,259,37,0,0,7,0,0,0,0,6.4,215
0,19,0,3,11,4,0,0,0,6.4,173,16,1,11,3,10,1,1,0,7.4,245
1,15,1,3,1,3,0,0,0,7.2,269,60,0,1,3,2,1,1,0,7.0,256
1,13,1,10,6,12,1,0,0,7.0,240,105,0,6,10,8,0,0,0,7.2,214
1,38,0,3,1,0,1,0,0,7.4,241,14,1,1,3,1,0,0,0,6.8,215
1,12,1,8,9,5,0,0,0,7.0,214,17,0,9,8,14,1,0,0,6.8,223
1,16,1,10,7,9,0,0,0,7.0,208,12,0,7,10,5,1,0,0,6.8,183
1,16,1,8,7,6,1,1,0,7.2,226,16,0,7,8,6,0,0,0,6.6,178
1,15,1,15,4,16,0,0,1,6.8,208,15,0,4,15,7,0,0,0,5.8,139
1,14,0,4,4,3,0,0,0,6.8,221,14,1,4,4,3,1,1,0,6.8,232
1,16,0,8,5,8,1,0,0,7.2,229,36,1,5,8,1,0,0,0,7.2,237
1,15,0,9,5,12,1,1,0,7.0,204,14,1,5,9,9,0,0,0,7.0,197
1,18,1,8,4,9,0,0,0,6.8,239,15,0,4,8,3,0,0,0,6.8,205
0,18,1,5,13,8,0,0,0,6.0,169,30,0,13,5,13,0,0,0,7.2,230
0,19,1,5,8,6,0,0,0,6.8,240,25,0,8,5,12,1,0,0,7.2,226
1,14,1,8,2,9,0,0,0,7.2,230,41,0,2,8,3,0,0,0,6.6,226
0,15,0,3,5,3,0,0,0,6.8,206,12,1,5,3,6,1,0,0,7.0,197
0,14,0,11,14,10,0,0,0,7.2,225,14,1,14,11,14,0,0,0,7.2,205
0,24,1,3,2,3,0,0,0,7.0,223,82,0,2,3,3,1,0,0,7.0,200
1,18,1,6,5,3,0,0,0,7.0,234,18,0,5,6,6,1,1,0,7.2,218
1,18,1,15,4,16,1,0,1,7.4,247,20,0,4,15,5,0,0,0,5.8,136
0,15,1,8,6,8,0,1,0,6.4,207,17,0,6,8,6,0,0,0,6.6,209
0,14,1,5,4,2,0,0,0,7.2,229,22,0,4,5,3,0,0,0,7.0,231
0,16,1,6,3,5,0,1,0,6.8,180,12,0,3,6,1,1,0,0,6.6,205
1,46,1,10,7,6,1,0,0,7.4,189,13,0,7,10,4,0,0,0,6.8,207
1,28,1,12,7,15,0,0,0,6.6,182,18,0,7,12,8,1,0,0,6.8,225
0,11,0,2,11,1,1,0,0,6.8,230,28,1,11,2,14,0,0,0,7.6,236
1,34,1,8,5,9,1,0,0,7.2,185,79,0,5,8,7,0,1,0,6.6,195
1,19,0,2,4,2,1,0,0,7.0,209,14,1,4,2,3,0,0,0,7.0,201
1,21,1,4,7,1,1,0,0,6.6,222,18,0,7,4,5,0,0,0,6.8,186
1,16,1,7,2,8,0,0,0,6.6,226,13,0,2,7,2,0,0,0,6.6,205
0,16,1,3,5,3,0,0,0,6.6,200,25,0,5,3,7,1,0,0,7.2,183
0,15,0,4,11,6,0,0,0,6.8,235,15,1,11,4,12,1,0,0,7.0,238
1,18,1,8,5,7,1,1,0,7.0,269,81,0,5,8,4,0,0,0,6.6,176
0,17,1,7,4,6,0,1,0,7.0,241,17,0,4,7,0,1,0,0,7.2,197
0,18,1,7,14,6,0,0,0,6.4,176,12,0,14,7,8,1,0,0,7.2,170
0,11,0,3,6,1,0,0,0,6.4,202,14,1,6,3,7,1,0,0,7.2,261
1,16,0,3,5,6,1,1,0,7.0,231,20,1,5,3,7,0,0,0,7.0,224
1,19,1,2,4,4,0,0,0,6.8,231,25,0,4,2,6,1,0,0,7.0,208
1,18,1,9,4,11,0,1,0,7.0,236,47,0,4,9,7,1,0,0,6.6,232
0,13,1,6,4,5,0,0,0,6.8,212,14,0,4,6,5,1,1,0,7.0,203
0,31,0,2,3,4,0,0,0,6.8,226,18,1,3,2,1,1,0,0,7.4,254
0,16,1,4,8,5,0,0,0,6.8,252,61,0,8,4,9,1,0,0,7.0,225
1,16,0,8,7,8,0,0,0,7.0,204,25,1,7,8,9,1,0,0,7.4,253
0,13,0,1,7,1,0,1,0,6.4,179,16,1,7,1,7,1,0,0,7.0,220
1,16,0,5,7,6,0,0,0,7.0,223,14,1,7,5,8,0,0,0,7.0,195
0,12,0,2,9,1,0,0,0,6.6,225,16,1,9,2,7,0,0,0,7.4,241
0,15,0,3,7,4,0,1,0,6.8,192,16,1,7,3,10,1,0,0,7.0,213
1,14,1,14,8,15,0,1,0,7.0,180,11,0,8,14,9,0,0,0,7.4,229
0,14,1,6,3,7,0,0,0,7.0,235,18,0,3,6,5,1,0,0,6.8,230
0,16,0,6,14,4,0,0,0,6.8,154,16,1,14,6,11,1,0,0,7.4,207
1,15,1,3,1,3,1,0,0,7.4,251,18,0,1,3,2,0,0,0,6.8,236
0,17,0,6,9,3,0,0,0,7.0,229,16,1,9,6,9,1,0,0,7.2,235
1,23,0,6,10,4,0,0,0,6.6,222,19,1,10,6,10,1,0,0,7.0,218
1,17,1,10,6,15,1,0,0,7.0,216,19,0,6,10,3,0,0,0,7.2,202
1,19,1,7,1,11,1,0,0,7.2,243,14,0,1,7,3,0,0,0,6.8,234
0,12,0,2,11,3,0,0,0,6.6,203,13,1,11,2,11,1,1,1,7.6,233
1,16,1,8,6,7,1,0,0,7.2,238,38,0,6,8,1,0,0,0,7.0,226
0,36,0,3,4,5,1,0,0,7.0,239,14,1,4,3,7,0,0,0,7.0,225
1,16,1,9,4,11,0,0,0,7.2,226,38,0,4,9,5,1,0,0,7.2,203
0,22,1,8,10,11,0,0,0,6.8,192,22,0,10,8,11,0,1,0,6.8,209
1,19,1,4,9,3,1,0,0,6.8,223,17,0,9,4,11,0,0,0,7.2,244
1,13,1,7,9,7,0,0,0,6.8,197,14,0,9,7,9,1,0,0,7.0,196
1,35,0,7,5,6,0,0,0,7.2,204,45,1,5,7,6,1,0,0,7.2,210
0,24,1,3,9,4,0,0,0,7.0,250,21,0,9,3,9,0,0,0,7.6,216
0,16,0,2,11,2,0,0,0,5.8,213,14,1,11,2,9,1,0,0,7.4,246
0,53,1,3,9,2,0,1,0,6.2,183,74,0,9,3,15,0,0,1,6.8,204
0,17,1,7,12,6,0,0,0,6.8,193,45,0,12,7,15,0,1,1,7.2,205
1,18,0,5,5,3,0,1,0,7.2,206,21,1,5,5,4,0,0,0,6.8,218
1,77,0,4,3,7,1,0,0,7.0,250,15,1,3,4,7,0,0,0,7.0,225
1,18,1,9,5,7,0,0,0,6.8,179,18,0,5,9,3,0,0,0,5.8,199
1,13,1,7,5,5,0,0,0,7.0,189,12,0,5,7,0,0,0,0,6.8,205
0,13,1,5,9,6,0,0,0,6.4,203,18,0,9,5,8,1,0,0,7.0,201
0,28,0,6,9,9,0,0,0,7.0,215,19,1,9,6,7,1,0,0,7.0,234
0,17,0,8,5,5,0,0,0,7.4,238,41,1,5,8,1,1,0,0,6.8,190
0,18,0,5,8,6,0,0,0,6.6,233,37,1,8,5,9,0,0,0,6.6,190
0,53,1,7,5,7,0,1,0,7.2,221,16,0,5,7,2,1,0,0,7.0,253
1,13,0,6,2,8,1,0,0,7.4,201,23,1,2,6,1,0,1,0,6.4,207
0,48,1,2,3,2,1,0,0,6.6,222,12,0,3,2,1,0,0,0,7.0,228
0,14,0,5,8,8,1,0,0,7.2,245,15,1,8,5,12,0,0,0,7.2,231
0,13,0,7,9,4,0,1,0,6.6,187,19,1,9,7,13,1,0,0,6.8,197
0,21,0,5,7,5,0,1,0,6.6,192,29,1,7,5,6,1,0,0,7.0,223
1,17,0,11,5,7,0,0,0,7.4,221,12,1,5,11,7,0,0,0,7.0,223
1,14,0,3,4,3,0,0,0,7.0,231,16,1,4,3,4,1,1,0,7.0,264
1,16,1,7,3,9,0,0,0,7.2,244,10,0,3,7,0,0,0,0,6.8,226
1,16,1,10,7,9,0,0,0,6.8,170,14,0,7,10,5,1,0,0,7.0,222
0,18,1,8,5,5,0,0,0,6.4,190,16,0,5,8,5,1,0,0,7.0,242
1,15,0,3,9,3,0,0,0,7.0,223,61,1,9,3,12,0,1,0,7.0,192
0,56,0,4,5,5,0,0,0,7.0,219,14,1,5,4,3,1,0,0,7.2,232
0,18,0,4,6,3,1,0,0,7.2,215,13,1,6,4,5,0,0,0,7.0,225
0,13,0,1,4,0,0,0,0,6.0,189,68,1,4,1,6,0,0,0,6.8,213
0,16,1,11,8,11,1,0,0,7.6,209,14,0,8,11,4,0,0,0,6.8,195
1,37,1,15,4,18,1,0,0,7.2,216,15,0,4,15,2,0,0,0,6.0,159
1,17,0,9,7,9,1,0,0,7.4,240,15,1,7,9,6,0,0,0,6.6,178
1,15,1,13,3,13,0,0,0,7.6,239,14,0,3,13,3,0,0,0,6.6,208
0,15,0,3,9,3,1,0,0,6.8,234,15,1,9,3,7,0,0,0,7.0,221
0,19,0,9,8,8,0,0,0,6.8,219,18,1,8,9,10,1,0,0,7.2,210
1,17,0,5,5,4,1,0,0,7.0,230,17,1,5,5,3,0,0,0,7.0,212
1,16,0,2,5,2,1,0,0,7.0,246,18,1,5,2,6,0,1,0,7.4,268
1,16,0,1,4,1,0,0,0,7.0,228,20,1,4,1,1,1,1,0,6.8,234
1,16,1,7,5,7,0,0,0,7.0,211,22,0,5,7,4,0,0,0,7.0,227
0,16,0,4,11,3,0,0,0,6.8,191,15,1,11,4,11,0,0,0,6.8,211
1,12,0,10,6,10,0,0,0,7.0,195,15,1,6,10,3,0,0,0,6.6,203
1,13,1,7,11,8,0,0,0,6.8,226,37,0,11,7,12,1,1,0,6.8,207
1,15,0,6,8,5,1,0,0,6.8,204,24,1,8,6,10,0,1,0,7.0,215
0,16,1,4,8,1,0,0,0,6.6,240,14,0,8,4,7,0,0,0,7.4,220
1,13,1,7,5,5,0,0,0,7.0,225,15,0,5,7,8,1,1,0,7.4,212
1,10,0,10,6,14,1,0,0,7.0,212,19,1,6,10,7,0,0,0,6.8,209
0,16,0,6,8,4,0,0,0,6.6,221,20,1,8,6,10,1,0,0,7.0,226
0,20,0,6,8,5,0,1,0,6.8,206,18,1,8,6,12,1,0,0,7.2,240
0,13,0,6,8,10,1,0,0,6.6,181,12,1,8,6,6,0,0,0,7.2,214
0,39,0,7,11,6,0,0,0,7.0,197,19,1,11,7,12,1,0,0,7.2,218
0,15,0,7,7,10,0,0,0,6.8,228,36,1,7,7,6,0,0,0,7.2,237
0,14,1,5,3,5,0,0,0,6.8,216,13,0,3,5,3,1,1,0,7.2,229
1,20,1,7,9,6,0,0,0,6.6,218,14,0,9,7,6,1,0,0,7.2,200
1,14,0,8,3,8,0,0,0,7.2,195,13,1,3,8,2,0,0,0,6.4,247
1,18,0,5,4,3,0,0,0,7.2,247,35,1,4,5,1,1,0,0,7.2,254
0,12,0,1,9,2,0,0,0,6.4,189,15,1,9,1,17,1,0,1,7.6,251
1,15,1,9,6,17,1,0,0,7.0,222,22,0,6,9,10,0,0,0,7.0,231
1,95,0,6,4,9,0,0,0,7.2,213,59,1,4,6,3,1,0,0,7.0,218
1,19,1,5,4,7,1,0,0,7.0,210,15,0,4,5,4,0,0,0,7.0,218
1,16,1,7,3,4,1,0,0,7.0,234,17,0,3,7,5,0,1,0,6.8,236
1,17,1,7,4,9,0,0,0,7.0,224,20,0,4,7,6,1,0,0,7.0,209
0,11,0,5,12,4,0,0,0,6.8,216,25,1,12,5,12,0,0,0,7.4,206
1,13,1,13,4,13,1,1,0,7.4,207,15,0,4,13,2,0,0,0,6.0,220
1,15,1,4,2,4,0,0,0,7.0,261,15,0,2,4,2,1,1,0,7.2,249
0,12,1,4,8,6,0,0,0,6.8,203,33,0,8,4,14,1,0,0,7.2,232
0,21,1,10,5,9,1,0,0,7.4,257,16,0,5,10,6,0,0,0,6.8,175
1,15,1,8,2,10,1,0,0,7.2,246,16,0,2,8,2,0,0,0,6.8,226
1,13,0,4,10,1,0,0,0,6.8,219,17,1,10,4,18,0,0,0,6.8,202
0,14,1,7,7,6,0,0,0,7.0,226,18,0,7,7,5,0,0,0,7.0,252
1,24,0,10,5,15,0,0,0,7.2,197,49,1,5,10,4,0,0,0,6.8,192
0,37,1,1,3,1,0,0,0,6.8,225,10,0,3,1,3,1,0,0,7.0,228
1,15,1,9,4,15,1,0,0,6.8,224,40,0,4,9,4,0,0,0,7.0,231
0,19,0,5,4,6,0,0,0,6.8,222,13,1,4,5,6,1,0,0,7.2,220
0,15,1,2,4,3,0,0,0,6.6,214,16,0,4,2,5,1,0,0,7.0,227
0,16,1,5,3,5,0,1,0,7.0,226,17,0,3,5,5,0,0,0,6.6,229
1,22,1,18,4,14,1,1,0,7.6,235,16,0,4,18,3,0,0,0,6.0,144
1,16,0,2,4,3,0,0,0,7.0,217,15,1,4,2,7,1,0,0,7.2,221
1,19,1,8,6,11,0,0,0,7.2,215,16,0,6,8,7,0,0,0,7.2,233
0,13,0,4,10,5,0,0,0,6.8,234,17,1,10,4,12,1,0,0,7.4,235
1,16,0,8,9,6,0,0,1,7.2,224,17,1,9,8,12,0,0,0,7.0,215
1,19,1,9,8,19,1,0,0,7.0,237,15,0,8,9,13,0,0,0,7.0,239
1,19,0,6,5,5,0,0,0,6.8,222,41,1,5,6,6,0,0,0,6.8,188
1,25,0,7,3,7,1,0,0,7.4,215,98,1,3,7,4,0,0,0,7.0,242
1,17,1,8,3,5,0,0,0,7.4,218,32,0,3,8,3,0,0,0,7.0,196
1,91,1,4,6,5,0,0,0,6.8,212,15,0,6,4,4,1,0,0,7.2,229
0,19,0,3,4,4,1,0,0,6.6,186,17,1,4,3,3,0,0,0,7.0,206
0,55,1,2,5,4,1,0,0,6.8,226,18,0,5,2,6,0,0,0,6.8,234
0,16,1,6,6,4,0,0,0,7.2,245,12,0,6,6,8,0,0,0,7.0,192
0,14,0,1,7,0,0,0,0,6.4,202,12,1,7,1,15,1,0,1,7.6,245
0,13,0,11,11,13,0,0,0,6.8,213,14,1,11,11,13,1,0,0,7.0,197
1,12,0,4,6,5,0,0,0,6.6,170,16,1,6,4,7,1,0,0,7.2,258
0,22,1,4,7,6,0,0,0,7.0,229,16,0,7,4,6,0,0,0,7.2,228
1,13,0,8,8,8,1,0,0,6.8,195,13,1,8,8,8,0,0,0,7.0,215
0,11,0,4,7,5,1,0,0,6.8,200,48,1,7,4,4,0,0,0,7.4,215
0,45,0,2,5,2,0,0,0,6.8,237,16,1,5,2,2,0,1,0,7.2,242
0,32,1,9,6,11,0,0,0,7.4,239,13,0,6,9,3,0,1,0,7.0,207
0,12,0,3,12,5,0,0,0,6.2,192,17,1,12,3,11,1,0,0,7.2,211
1,14,1,8,5,9,0,0,0,7.2,232,52,0,5,8,5,1,0,0,6.8,174
1,49,1,8,2,10,1,0,1,6.6,237,13,0,2,8,1,0,0,0,6.6,238
0,15,1,9,9,4,0,1,0,6.4,172,15,0,9,9,7,1,0,0,7.0,202
1,21,1,7,2,8,0,0,0,7.2,207,18,0,2,7,3,1,1,0,7.0,195
1,29,0,11,12,12,0,1,0,6.8,211,34,1,12,11,10,1,0,0,7.0,175
0,12,1,6,9,6,0,0,0,6.4,199,14,0,9,6,4,1,0,0,7.2,203
0,15,0,3,8,2,0,0,0,6.6,205,88,1,8,3,8,1,1,0,7.2,215
0,33,0,2,11,2,1,0,0,6.6,201,18,1,11,2,8,0,0,0,7.2,218
0,35,0,4,7,6,1,1,0,7.0,218,19,1,7,4,5,0,0,0,7.2,202
0,10,0,7,11,5,1,0,0,7.2,205,43,1,11,7,14,0,0,0,6.8,191
0,16,0,7,5,6,1,0,0,6.8,230,15,1,5,7,8,0,0,0,6.6,234
1,15,0,8,10,10,0,1,0,6.8,201,18,1,10,8,14,1,0,0,7.2,209
1,21,1,11,6,14,1,1,0,6.8,201,46,0,6,11,5,0,0,0,6.6,187
0,32,1,5,9,3,0,0,0,6.8,200,13,0,9,5,7,0,0,0,7.0,212
0,11,0,4,10,4,0,0,0,6.8,207,19,1,10,4,5,1,0,0,7.4,230
1,16,1,9,1,9,1,0,0,7.2,232,16,0,1,9,2,0,0,0,6.4,223
0,16,0,1,5,1,0,0,0,6.8,234,18,1,5,1,7,0,0,0,7.0,253
0,15,1,5,13,3,0,0,0,6.6,190,21,0,13,5,20,1,0,0,7.2,228
0,15,1,6,3,7,1,0,0,6.4,218,18,0,3,6,1,0,0,0,7.0,246
0,15,0,6,4,10,1,0,0,6.6,216,19,1,4,6,3,0,0,0,6.8,255
0,16,1,9,3,8,0,0,0,7.6,210,40,0,3,9,4,1,0,0,7.2,225
0,14,0,5,11,3,0,0,1,6.6,199,12,1,11,5,14,1,0,0,6.8,200
0,19,0,0,6,0,0,0,0,6.8,207,20,1,6,0,5,0,0,0,7.2,257
0,18,0,5,5,3,0,1,0,7.2,249,15,1,5,5,4,0,0,0,7.0,199
1,14,1,8,4,14,1,0,0,6.6,194,13,0,4,8,5,0,0,0,6.8,220
0,19,1,2,5,1,1,0,0,7.0,242,14,0,5,2,6,0,0,0,7.0,215
0,14,0,3,11,4,0,0,0,6.6,184,18,1,11,3,10,1,0,0,7.6,260
0,19,0,10,7,7,0,0,0,7.2,229,16,1,7,10,5,0,0,0,6.8,189
0,43,0,5,12,7,0,0,0,6.8,202,17,1,12,5,13,0,1,0,7.2,228
1,18,0,5,5,10,1,0,0,6.6,208,17,1,5,5,4,0,1,1,6.8,218
0,15,0,6,2,9,1,1,0,6.8,224,15,1,2,6,5,0,0,0,6.6,195
0,14,0,6,7,10,1,1,0,7.0,202,17,1,7,6,10,0,0,0,7.2,217
1,16,1,8,5,16,1,1,0,6.4,187,14,0,5,8,1,0,0,0,6.2,172
1,18,1,9,4,6,1,1,0,7.2,247,16,0,4,9,5,0,0,0,7.0,208
0,13,0,5,6,6,0,0,0,6.8,237,17,1,6,5,5,0,0,0,7.2,226
1,13,1,6,7,8,1,0,0,6.8,197,18,0,7,6,8,0,0,0,7.0,227
1,23,1,15,5,17,0,0,0,6.6,191,19,0,5,15,3,0,0,0,6.6,199
1,17,1,10,5,14,1,0,0,7.2,226,16,0,5,10,7,0,0,0,6.8,215
1,64,0,5,9,7,0,0,0,6.4,174,11,1,9,5,11,0,0,0,7.0,266
1,14,0,11,5,9,1,0,0,7.4,214,14,1,5,11,4,0,0,0,7.0,203
1,12,0,4,5,3,1,0,0,6.8,223,17,1,5,4,5,0,0,0,7.0,221
0,17,0,1,11,1,0,0,0,6.4,157,15,1,11,1,13,1,0,0,7.4,256
0,16,0,9,8,10,1,0,0,7.2,227,15,1,8,9,6,0,0,0,6.8,232
1,14,0,8,8,7,0,0,0,6.6,214,21,1,8,8,12,1,0,0,6.6,229
1,84,1,8,5,8,0,1,0,7.0,228,38,0,5,8,5,0,0,0,7.4,225
0,14,1,5,6,4,0,0,0,6.8,230,39,0,6,5,7,1,1,0,7.4,236
1,13,0,4,3,5,0,0,0,7.0,221,23,1,3,4,5,1,0,0,6.6,223
1,20,0,8,5,8,0,0,0,7.2,247,17,1,5,8,7,0,0,0,6.6,200
1,26,1,6,5,9,0,0,0,6.6,170,11,0,5,6,5,0,0,0,7.0,227
1,10,1,7,6,11,1,1,0,7.2,239,12,0,6,7,8,0,0,0,7.0,216
1,11,0,9,5,8,1,0,0,7.2,216,15,1,5,9,3,0,0,0,6.4,189
1,14,1,8,1,9,0,1,0,7.2,221,19,0,1,8,1,0,0,0,6.4,213
0,14,1,7,4,5,1,0,0,7.2,250,39,0,4,7,8,0,0,0,7.0,234
0,11,1,4,3,3,1,0,0,7.2,240,13,0,3,4,4,0,0,0,7.2,239
0,15,0,3,5,2,1,0,0,6.4,231,17,1,5,3,4,0,0,0,7.0,215
1,14,0,13,7,14,0,0,1,7.0,216,15,1,7,13,5,0,0,0,6.8,171
1,15,0,7,3,7,0,0,0,7.0,220,15,1,3,7,1,1,0,0,7.2,203
0,14,0,5,5,7,1,0,0,6.8,211,39,1,5,5,3,0,1,1,6.8,218
0,18,1,2,7,1,0,0,0,6.6,222,16,0,7,2,12,1,0,0,7.6,237
1,17,0,7,8,5,0,0,0,7.4,215,16,1,8,7,10,1,0,0,7.2,244
1,14,1,7,6,9,1,0,0,6.6,201,14,0,6,7,7,0,0,0,7.2,217
1,36,1,3,2,4,0,0,0,7.0,252,18,0,2,3,2,0,0,0,6.8,222
0,14,1,1,8,1,0,0,0,6.8,219,13,0,8,1,15,1,1,0,7.2,197
1,16,0,6,6,12,1,0,0,6.8,192,16,1,6,6,12,0,0,0,6.6,203
0,14,0,9,15,7,0,0,0,7.2,189,51,1,15,9,17,1,1,0,7.4,204
1,15,1,11,3,13,1,0,0,7.4,219,37,0,3,11,2,0,0,0,6.8,209
1,17,0,3,3,2,1,0,0,6.8,230,35,1,3,3,2,0,1,0,7.0,215
1,32,1,8,4,11,1,1,0,6.8,202,17,0,4,8,4,0,0,0,7.0,220
0,14,1,6,7,8,1,0,0,6.4,175,44,0,7,6,12,0,0,0,6.4,171
0,16,0,1,8,2,0,0,0,6.2,191,47,1,8,1,9,1,0,0,6.8,187
1,41,1,4,8,4,0,0,0,7.0,221,19,0,8,4,14,1,0,0,7.4,246
0,14,0,2,6,3,1,0,0,7.2,228,19,1,6,2,10,0,0,0,6.8,225
1,13,0,12,8,17,1,0,0,6.6,199,50,1,8,12,15,0,0,0,6.4,176
1,16,1,8,10,7,1,0,0,7.0,226,16,0,10,8,11,0,0,0,7.2,210
1,16,0,3,3,3,0,1,0,7.0,238,13,1,3,3,2,1,0,0,6.6,185
1,15,0,6,4,7,0,0,0,6.8,223,86,1,4,6,5,1,0,0,6.6,214
0,16,0,4,3,8,1,0,0,7.0,230,17,1,3,4,6,0,1,0,6.8,199
0,14,0,4,14,4,0,1,0,6.0,188,15,1,14,4,15,1,0,1,7.4,218
0,91,1,3,5,3,0,0,0,7.0,218,16,0,5,3,2,0,1,0,7.2,214
0,15,0,5,7,5,0,0,0,6.4,182,18,1,7,5,10,1,0,0,6.8,198
0,24,1,3,2,5,0,1,0,6.6,205,18,0,2,3,4,1,0,0,6.8,209
0,36,1,3,4,2,0,0,0,6.8,234,16,0,4,3,2,1,0,0,7.4,217
0,35,0,6,8,4,0,0,0,6.6,181,38,1,8,6,10,0,1,0,7.0,210
0,20,1,4,9,1,1,0,0,6.8,222,15,0,9,4,8,0,0,0,7.0,228
1,15,1,7,7,6,1,0,0,7.2,217,11,0,7,7,4,0,1,0,7.4,209
1,19,1,11,1,18,1,0,0,7.6,225,16,0,1,11,1,0,0,0,6.6,224
0,87,1,8,7,7,0,1,1,7.0,248,19,0,7,8,7,1,0,0,7.0,217
0,16,0,3,7,2,0,1,1,6.8,245,41,1,7,3,9,1,0,0,7.0,215
0,19,1,8,3,4,0,1,1,7.6,225,34,0,3,8,4,1,0,0,7.0,189
0,20,1,1,2,1,0,0,0,6.6,213,38,0,2,1,2,0,1,0,7.0,235
1,21,0,4,6,8,0,0,0,6.8,208,17,1,6,4,8,1,0,0,6.6,208
1,10,0,12,6,12,0,0,0,7.0,158,15,1,6,12,2,0,0,0,7.0,200
1,20,0,6,1,8,0,0,0,7.4,243,15,1,1,6,1,0,0,0,6.8,240
1,16,0,6,11,7,1,0,0,6.4,191,23,1,11,6,11,0,0,0,7.0,217
0,18,0,8,6,15,1,0,0,6.2,190,18,1,6,8,9,0,0,0,6.6,229
